usage_date,mac_id,team,resource_category,total_cost_inr,attribution_confidence,resource_count
2026-03-05 00:00:00,MAC-08,Operations,Data Services,470.38,high,1
2026-03-05 00:00:00,MAC-08,Finance,Networking,128.64,high,1
2026-03-05 00:00:00,MAC-08,Finance,Data Services,532.8,high,1
2026-03-06 00:00:00,MAC-01,Platform,Compute,1339.11,high,1
2026-03-06 00:00:00,MAC-01,Platform,Networking,308.58,high,1
2026-03-06 00:00:00,MAC-01,DevOps,Storage,375.78,high,1
2026-03-06 00:00:00,MAC-01,DevOps,Data Services,516.5,high,1
2026-03-06 00:00:00,MAC-01,Platform,Data Services,415.21,high,1
2026-03-06 00:00:00,MAC-01,DevOps,Networking,229.57,high,1
2026-03-06 00:00:00,MAC-01,DevOps,Compute,1408.51,high,1
2026-03-06 00:00:00,MAC-01,Platform,Storage,319.11,high,1
2026-03-06 00:00:00,MAC-02,DataEngineering,Compute,1030.14,high,1
2026-03-06 00:00:00,MAC-02,DataEngineering,Storage,669.48,high,1
2026-03-06 00:00:00,MAC-02,Analytics,Compute,1013.46,high,1
2026-03-06 00:00:00,MAC-02,Analytics,Data Services,950.92,high,1
2026-03-06 00:00:00,MAC-02,DataEngineering,Data Services,1124.92,high,1
2026-03-06 00:00:00,MAC-02,Analytics,Storage,593.49,high,1
2026-03-06 00:00:00,MAC-02,DataEngineering,Networking,197.59,high,1
2026-03-06 00:00:00,MAC-02,Analytics,Networking,196.93,high,1
2026-03-06 00:00:00,MAC-03,Frontend,Compute,575.36,high,1
2026-03-06 00:00:00,MAC-03,Product,Data Services,333.96,high,1
2026-03-06 00:00:00,MAC-03,Frontend,Storage,190.39,high,1
2026-03-06 00:00:00,MAC-03,Frontend,Networking,116.18,high,1
2026-03-06 00:00:00,MAC-03,Frontend,Data Services,216.21,high,1
2026-03-06 00:00:00,MAC-03,Product,Compute,613.98,high,1
2026-03-06 00:00:00,MAC-03,Product,Storage,227.94,high,1
2026-03-06 00:00:00,MAC-03,Product,Networking,120.9,high,1
2026-03-06 00:00:00,MAC-04,Backend,Compute,1057.7,high,1
2026-03-06 00:00:00,MAC-04,QA,Networking,87.75,high,1
2026-03-06 00:00:00,MAC-04,Backend,Data Services,619.41,high,1
2026-03-06 00:00:00,MAC-04,Backend,Storage,405.37,high,1
2026-03-06 00:00:00,MAC-04,QA,Data Services,285.27,high,1
2026-03-06 00:00:00,MAC-04,QA,Storage,223.47,high,1
2026-03-06 00:00:00,MAC-04,Backend,Networking,217.35,high,1
2026-03-06 00:00:00,MAC-04,QA,Compute,438.55,high,1
2026-03-06 00:00:00,MAC-05,Compliance,Storage,251.75,high,1
2026-03-06 00:00:00,MAC-05,Compliance,Data Services,377.16,high,1
2026-03-06 00:00:00,MAC-05,Security,Data Services,398.24,high,1
2026-03-06 00:00:00,MAC-05,Compliance,Compute,404.82,high,1
2026-03-06 00:00:00,MAC-05,Compliance,Networking,149.79,high,1
2026-03-06 00:00:00,MAC-05,Security,Storage,246.25,high,1
2026-03-06 00:00:00,MAC-05,Security,Compute,742.24,high,1
2026-03-06 00:00:00,MAC-05,Security,Networking,330.86,high,1
2026-03-06 00:00:00,MAC-06,Infrastructure,Compute,1356.84,high,1
2026-03-06 00:00:00,MAC-06,Infrastructure,Data Services,512.95,high,1
2026-03-06 00:00:00,MAC-06,CloudOps,Compute,1261.65,high,1
2026-03-06 00:00:00,MAC-06,CloudOps,Data Services,496.04,high,1
2026-03-06 00:00:00,MAC-06,CloudOps,Networking,395.03,high,1
2026-03-06 00:00:00,MAC-06,Infrastructure,Storage,401.15,high,1
2026-03-06 00:00:00,MAC-06,Infrastructure,Networking,449.19,high,1
2026-03-06 00:00:00,MAC-06,CloudOps,Storage,396.78,high,1
2026-03-06 00:00:00,MAC-07,Research,Compute,943.38,high,1
2026-03-06 00:00:00,MAC-07,Research,Storage,577.42,high,1
2026-03-06 00:00:00,MAC-07,ML,Storage,523.62,high,1
2026-03-06 00:00:00,MAC-07,Research,Networking,225.74,high,1
2026-03-06 00:00:00,MAC-07,ML,Networking,213.97,high,1
2026-03-06 00:00:00,MAC-07,ML,Compute,1937.89,high,1
2026-03-06 00:00:00,MAC-07,Research,Data Services,686.91,high,1
2026-03-06 00:00:00,MAC-07,ML,Data Services,780.26,high,1
2026-03-06 00:00:00,MAC-08,Operations,Compute,478.64,high,1
2026-03-06 00:00:00,MAC-08,Finance,Data Services,446.87,high,1
2026-03-06 00:00:00,MAC-08,Finance,Compute,343.14,high,1
2026-03-06 00:00:00,MAC-08,Finance,Networking,111.42,high,1
2026-03-06 00:00:00,MAC-08,Operations,Networking,157.96,high,1
2026-03-06 00:00:00,MAC-08,Finance,Storage,209.85,high,1
2026-03-06 00:00:00,MAC-08,Operations,Storage,363.79,high,1
2026-03-06 00:00:00,MAC-08,Operations,Data Services,405.13,high,1
2026-03-07 00:00:00,MAC-01,Platform,Storage,307.71,high,1
2026-03-07 00:00:00,MAC-01,DevOps,Data Services,489.11,high,1
2026-03-07 00:00:00,MAC-01,DevOps,Storage,349.0,high,1
2026-03-07 00:00:00,MAC-01,DevOps,Networking,241.11,high,1
2026-03-07 00:00:00,MAC-01,Platform,Data Services,396.7,high,1
2026-03-07 00:00:00,MAC-01,Platform,Networking,310.78,high,1
2026-03-07 00:00:00,MAC-01,Platform,Compute,1174.88,high,1
2026-03-07 00:00:00,MAC-01,DevOps,Compute,1196.24,high,1
2026-03-07 00:00:00,MAC-02,DataEngineering,Compute,1133.4,high,1
2026-03-07 00:00:00,MAC-02,DataEngineering,Data Services,986.55,high,1
2026-03-07 00:00:00,MAC-02,Analytics,Data Services,920.99,high,1
2026-03-07 00:00:00,MAC-02,DataEngineering,Storage,768.71,high,1
2026-03-07 00:00:00,MAC-02,Analytics,Compute,848.03,high,1
2026-03-07 00:00:00,MAC-02,Analytics,Storage,547.78,high,1
2026-03-07 00:00:00,MAC-02,DataEngineering,Networking,196.58,high,1
2026-03-07 00:00:00,MAC-02,Analytics,Networking,187.25,high,1
2026-03-07 00:00:00,MAC-03,Product,Data Services,388.92,high,1
2026-03-07 00:00:00,MAC-03,Product,Networking,133.48,high,1
2026-03-07 00:00:00,MAC-03,Frontend,Compute,611.72,high,1
2026-03-07 00:00:00,MAC-03,Product,Storage,205.56,high,1
2026-03-07 00:00:00,MAC-03,Frontend,Networking,102.04,high,1
2026-03-07 00:00:00,MAC-03,Product,Compute,747.08,high,1
2026-03-07 00:00:00,MAC-03,Frontend,Storage,156.0,high,1
2026-03-07 00:00:00,MAC-03,Frontend,Data Services,234.52,high,1
2026-03-07 00:00:00,MAC-04,QA,Data Services,276.7,high,1
2026-03-07 00:00:00,MAC-04,Backend,Networking,222.45,high,1
2026-03-07 00:00:00,MAC-04,Backend,Compute,950.62,high,1
2026-03-07 00:00:00,MAC-04,QA,Storage,195.07,high,1
2026-03-07 00:00:00,MAC-04,QA,Networking,92.13,high,1
2026-03-07 00:00:00,MAC-04,Backend,Storage,388.23,high,1
2026-03-07 00:00:00,MAC-04,Backend,Data Services,540.6,high,1
2026-03-07 00:00:00,MAC-04,QA,Compute,485.31,high,1
2026-03-07 00:00:00,MAC-05,Security,Data Services,397.09,high,1
2026-03-07 00:00:00,MAC-05,Compliance,Networking,184.49,high,1
2026-03-07 00:00:00,MAC-05,Security,Compute,872.93,high,1
2026-03-07 00:00:00,MAC-05,Compliance,Storage,217.17,high,1
2026-03-07 00:00:00,MAC-05,Compliance,Data Services,288.5,high,1
2026-03-07 00:00:00,MAC-05,Compliance,Compute,442.6,high,1
2026-03-07 00:00:00,MAC-05,Security,Storage,305.04,high,1
2026-03-07 00:00:00,MAC-05,Security,Networking,339.99,high,1
2026-03-07 00:00:00,MAC-06,CloudOps,Compute,1485.51,high,1
2026-03-07 00:00:00,MAC-06,CloudOps,Storage,382.02,high,1
2026-03-07 00:00:00,MAC-06,Infrastructure,Storage,461.17,high,1
2026-03-07 00:00:00,MAC-06,Infrastructure,Networking,403.94,high,1
2026-03-07 00:00:00,MAC-06,Infrastructure,Data Services,509.82,high,1
2026-03-07 00:00:00,MAC-06,CloudOps,Networking,313.03,high,1
2026-03-07 00:00:00,MAC-06,Infrastructure,Compute,1745.65,high,1
2026-03-07 00:00:00,MAC-06,CloudOps,Data Services,501.33,high,1
2026-03-07 00:00:00,MAC-07,ML,Data Services,821.74,high,1
2026-03-07 00:00:00,MAC-07,Research,Networking,216.19,high,1
2026-03-07 00:00:00,MAC-07,ML,Compute,1748.57,high,1
2026-03-07 00:00:00,MAC-07,Research,Storage,447.63,high,1
2026-03-07 00:00:00,MAC-07,Research,Data Services,715.86,high,1
2026-03-07 00:00:00,MAC-07,ML,Storage,533.13,high,1
2026-03-07 00:00:00,MAC-07,ML,Networking,198.68,high,1
2026-03-07 00:00:00,MAC-07,Research,Compute,825.59,high,1
2026-03-07 00:00:00,MAC-08,Finance,Data Services,567.37,high,1
2026-03-07 00:00:00,MAC-08,Operations,Compute,509.07,high,1
2026-03-07 00:00:00,MAC-08,Operations,Networking,166.95,high,1
2026-03-07 00:00:00,MAC-08,Finance,Compute,349.44,high,1
2026-03-07 00:00:00,MAC-08,Finance,Storage,229.07,high,1
2026-03-07 00:00:00,MAC-08,Operations,Storage,300.73,high,1
2026-03-07 00:00:00,MAC-08,Operations,Data Services,379.17,high,1
2026-03-07 00:00:00,MAC-08,Finance,Networking,127.42,high,1
2026-03-08 00:00:00,MAC-01,Platform,Data Services,490.83,high,1
2026-03-08 00:00:00,MAC-01,DevOps,Storage,350.73,high,1
2026-03-08 00:00:00,MAC-01,Platform,Networking,251.35,high,1
2026-03-08 00:00:00,MAC-01,DevOps,Compute,1242.27,high,1
2026-03-08 00:00:00,MAC-01,DevOps,Data Services,512.89,high,1
2026-03-08 00:00:00,MAC-01,Platform,Compute,1070.48,high,1
2026-03-08 00:00:00,MAC-01,DevOps,Networking,259.83,high,1
2026-03-08 00:00:00,MAC-01,Platform,Storage,356.93,high,1
2026-03-08 00:00:00,MAC-02,DataEngineering,Data Services,1120.94,high,1
2026-03-08 00:00:00,MAC-02,Analytics,Networking,183.57,high,1
2026-03-08 00:00:00,MAC-02,Analytics,Compute,1086.99,high,1
2026-03-08 00:00:00,MAC-02,Analytics,Storage,580.5,high,1
2026-03-08 00:00:00,MAC-02,DataEngineering,Compute,996.98,high,1
2026-03-08 00:00:00,MAC-02,DataEngineering,Networking,188.74,high,1
2026-03-08 00:00:00,MAC-02,Analytics,Data Services,955.75,high,1
2026-03-08 00:00:00,MAC-02,DataEngineering,Storage,670.9,high,1
2026-03-08 00:00:00,MAC-03,Frontend,Data Services,224.46,high,1
2026-03-08 00:00:00,MAC-03,Product,Storage,229.57,high,1
2026-03-08 00:00:00,MAC-03,Product,Networking,141.44,high,1
2026-03-08 00:00:00,MAC-03,Product,Data Services,387.11,high,1
2026-03-08 00:00:00,MAC-03,Frontend,Networking,100.31,high,1
2026-03-08 00:00:00,MAC-03,Product,Compute,701.63,high,1
2026-03-08 00:00:00,MAC-03,Frontend,Storage,164.72,high,1
2026-03-08 00:00:00,MAC-03,Frontend,Compute,630.8,high,1
2026-03-08 00:00:00,MAC-04,QA,Storage,214.94,high,1
2026-03-08 00:00:00,MAC-04,QA,Compute,507.94,high,1
2026-03-08 00:00:00,MAC-04,Backend,Networking,249.8,high,1
2026-03-08 00:00:00,MAC-04,Backend,Storage,363.27,high,1
2026-03-08 00:00:00,MAC-04,Backend,Data Services,562.66,high,1
2026-03-08 00:00:00,MAC-04,Backend,Compute,1003.65,high,1
2026-03-08 00:00:00,MAC-04,QA,Networking,94.83,high,1
2026-03-08 00:00:00,MAC-04,QA,Data Services,293.32,high,1
2026-03-08 00:00:00,MAC-05,Compliance,Compute,367.45,high,1
2026-03-08 00:00:00,MAC-05,Security,Compute,876.99,high,1
2026-03-08 00:00:00,MAC-05,Security,Storage,291.97,high,1
2026-03-08 00:00:00,MAC-05,Security,Networking,339.42,high,1
2026-03-08 00:00:00,MAC-05,Compliance,Storage,230.87,high,1
2026-03-08 00:00:00,MAC-05,Security,Data Services,351.37,high,1
2026-03-08 00:00:00,MAC-05,Compliance,Networking,166.31,high,1
2026-03-08 00:00:00,MAC-05,Compliance,Data Services,310.27,high,1
2026-03-08 00:00:00,MAC-06,CloudOps,Data Services,442.36,high,1
2026-03-08 00:00:00,MAC-06,CloudOps,Networking,312.33,high,1
2026-03-08 00:00:00,MAC-06,CloudOps,Compute,1421.06,high,1
2026-03-08 00:00:00,MAC-06,CloudOps,Storage,470.93,high,1
2026-03-08 00:00:00,MAC-06,Infrastructure,Networking,440.85,high,1
2026-03-08 00:00:00,MAC-06,Infrastructure,Data Services,537.06,high,1
2026-03-08 00:00:00,MAC-06,Infrastructure,Storage,500.0,high,1
2026-03-08 00:00:00,MAC-06,Infrastructure,Compute,1819.37,high,1
2026-03-08 00:00:00,MAC-07,Research,Storage,505.4,high,1
2026-03-08 00:00:00,MAC-07,ML,Storage,555.02,high,1
2026-03-08 00:00:00,MAC-07,ML,Networking,224.5,high,1
2026-03-08 00:00:00,MAC-07,ML,Compute,1543.72,high,1
2026-03-08 00:00:00,MAC-07,Research,Compute,1024.19,high,1
2026-03-08 00:00:00,MAC-07,ML,Data Services,710.65,high,1
2026-03-08 00:00:00,MAC-07,Research,Networking,200.26,high,1
2026-03-08 00:00:00,MAC-07,Research,Data Services,710.5,high,1
2026-03-08 00:00:00,MAC-08,Finance,Networking,109.23,high,1
2026-03-08 00:00:00,MAC-08,Finance,Data Services,532.15,high,1
2026-03-08 00:00:00,MAC-08,Operations,Compute,521.73,high,1
2026-03-08 00:00:00,MAC-08,Operations,Storage,336.65,high,1
2026-03-08 00:00:00,MAC-08,Operations,Networking,160.38,high,1
2026-03-08 00:00:00,MAC-08,Finance,Storage,240.31,high,1
2026-03-08 00:00:00,MAC-08,Operations,Data Services,371.63,high,1
2026-03-08 00:00:00,MAC-08,Finance,Compute,366.83,high,1
2026-03-09 00:00:00,MAC-01,Platform,Networking,245.3,high,1
2026-03-09 00:00:00,MAC-01,DevOps,Data Services,519.36,high,1
2026-03-09 00:00:00,MAC-01,Platform,Compute,1116.61,high,1
2026-03-09 00:00:00,MAC-01,Platform,Storage,327.87,high,1
2026-03-09 00:00:00,MAC-01,Platform,Data Services,485.81,high,1
2026-03-09 00:00:00,MAC-01,DevOps,Compute,1217.77,high,1
2026-03-09 00:00:00,MAC-01,DevOps,Storage,307.13,high,1
2026-03-09 00:00:00,MAC-01,DevOps,Networking,204.11,high,1
2026-03-09 00:00:00,MAC-02,Analytics,Storage,586.04,high,1
2026-03-09 00:00:00,MAC-02,DataEngineering,Compute,1034.01,high,1
2026-03-09 00:00:00,MAC-02,DataEngineering,Storage,753.64,high,1
2026-03-09 00:00:00,MAC-02,DataEngineering,Networking,187.02,high,1
2026-03-09 00:00:00,MAC-02,Analytics,Data Services,827.15,high,1
2026-03-09 00:00:00,MAC-02,DataEngineering,Data Services,1015.32,high,1
2026-03-09 00:00:00,MAC-02,Analytics,Networking,180.29,high,1
2026-03-09 00:00:00,MAC-02,Analytics,Compute,1004.74,high,1
2026-03-09 00:00:00,MAC-03,Frontend,Networking,119.6,high,1
2026-03-09 00:00:00,MAC-03,Product,Data Services,319.54,high,1
2026-03-09 00:00:00,MAC-03,Frontend,Compute,623.83,high,1
2026-03-09 00:00:00,MAC-03,Product,Compute,723.82,high,1
2026-03-09 00:00:00,MAC-03,Product,Networking,129.19,high,1
2026-03-09 00:00:00,MAC-03,Product,Storage,233.55,high,1
2026-03-09 00:00:00,MAC-03,Frontend,Storage,166.95,high,1
2026-03-09 00:00:00,MAC-03,Frontend,Data Services,193.28,high,1
2026-03-09 00:00:00,MAC-04,QA,Storage,197.73,high,1
2026-03-09 00:00:00,MAC-04,QA,Compute,391.47,high,1
2026-03-09 00:00:00,MAC-04,Backend,Networking,237.6,high,1
2026-03-09 00:00:00,MAC-04,Backend,Data Services,647.85,high,1
2026-03-09 00:00:00,MAC-04,QA,Data Services,297.8,high,1
2026-03-09 00:00:00,MAC-04,Backend,Compute,917.6,high,1
2026-03-09 00:00:00,MAC-04,Backend,Storage,391.32,high,1
2026-03-09 00:00:00,MAC-04,QA,Networking,110.15,high,1
2026-03-09 00:00:00,MAC-05,Security,Compute,692.63,high,1
2026-03-09 00:00:00,MAC-05,Compliance,Networking,187.87,high,1
2026-03-09 00:00:00,MAC-05,Security,Networking,300.59,high,1
2026-03-09 00:00:00,MAC-05,Security,Data Services,392.14,high,1
2026-03-09 00:00:00,MAC-05,Compliance,Compute,344.75,high,1
2026-03-09 00:00:00,MAC-05,Compliance,Data Services,339.02,high,1
2026-03-09 00:00:00,MAC-05,Security,Storage,296.08,high,1
2026-03-09 00:00:00,MAC-05,Compliance,Storage,280.14,high,1
2026-03-09 00:00:00,MAC-06,Infrastructure,Storage,422.5,high,1
2026-03-09 00:00:00,MAC-06,Infrastructure,Data Services,466.34,high,1
2026-03-09 00:00:00,MAC-06,CloudOps,Compute,1327.84,high,1
2026-03-09 00:00:00,MAC-06,CloudOps,Networking,391.36,high,1
2026-03-09 00:00:00,MAC-06,CloudOps,Data Services,442.95,high,1
2026-03-09 00:00:00,MAC-06,Infrastructure,Compute,1514.76,high,1
2026-03-09 00:00:00,MAC-06,CloudOps,Storage,422.55,high,1
2026-03-09 00:00:00,MAC-06,Infrastructure,Networking,391.85,high,1
2026-03-09 00:00:00,MAC-07,Research,Networking,195.52,high,1
2026-03-09 00:00:00,MAC-07,Research,Compute,915.1,high,1
2026-03-09 00:00:00,MAC-07,ML,Networking,260.66,high,1
2026-03-09 00:00:00,MAC-07,Research,Storage,512.02,high,1
2026-03-09 00:00:00,MAC-07,ML,Compute,2058.75,high,1
2026-03-09 00:00:00,MAC-07,Research,Data Services,767.27,high,1
2026-03-09 00:00:00,MAC-07,ML,Data Services,791.12,high,1
2026-03-09 00:00:00,MAC-07,ML,Storage,581.81,high,1
2026-03-09 00:00:00,MAC-08,Operations,Storage,294.93,high,1
2026-03-09 00:00:00,MAC-08,Finance,Compute,313.25,high,1
2026-03-09 00:00:00,MAC-08,Operations,Compute,544.94,high,1
2026-03-09 00:00:00,MAC-08,Operations,Networking,164.19,high,1
2026-03-09 00:00:00,MAC-08,Finance,Data Services,537.5,high,1
2026-03-09 00:00:00,MAC-08,Operations,Data Services,467.96,high,1
2026-03-09 00:00:00,MAC-08,Finance,Networking,122.53,high,1
2026-03-09 00:00:00,MAC-08,Finance,Storage,204.1,high,1
2026-03-10 00:00:00,MAC-01,DevOps,Storage,382.86,high,1
2026-03-10 00:00:00,MAC-01,Platform,Compute,1394.58,high,1
2026-03-10 00:00:00,MAC-01,Platform,Storage,326.25,high,1
2026-03-10 00:00:00,MAC-01,DevOps,Data Services,452.17,high,1
2026-03-10 00:00:00,MAC-01,Platform,Networking,321.0,high,1
2026-03-10 00:00:00,MAC-01,Platform,Data Services,483.16,high,1
2026-03-10 00:00:00,MAC-01,DevOps,Compute,1359.82,high,1
2026-03-10 00:00:00,MAC-01,DevOps,Networking,225.0,high,1
2026-03-10 00:00:00,MAC-02,DataEngineering,Compute,1082.1,high,1
2026-03-10 00:00:00,MAC-02,Analytics,Networking,184.54,high,1
2026-03-10 00:00:00,MAC-02,DataEngineering,Data Services,960.59,high,1
2026-03-10 00:00:00,MAC-02,Analytics,Storage,653.61,high,1
2026-03-10 00:00:00,MAC-02,Analytics,Data Services,1080.54,high,1
2026-03-10 00:00:00,MAC-02,Analytics,Compute,954.4,high,1
2026-03-10 00:00:00,MAC-02,DataEngineering,Storage,735.23,high,1
2026-03-10 00:00:00,MAC-02,DataEngineering,Networking,175.2,high,1
2026-03-10 00:00:00,MAC-03,Product,Storage,259.25,high,1
2026-03-10 00:00:00,MAC-03,Frontend,Storage,164.73,high,1
2026-03-10 00:00:00,MAC-03,Product,Data Services,316.57,high,1
2026-03-10 00:00:00,MAC-03,Frontend,Data Services,208.74,high,1
2026-03-10 00:00:00,MAC-03,Frontend,Compute,608.51,high,1
2026-03-10 00:00:00,MAC-03,Frontend,Networking,104.1,high,1
2026-03-10 00:00:00,MAC-03,Product,Compute,780.0,high,1
2026-03-10 00:00:00,MAC-03,Product,Networking,121.67,high,1
2026-03-10 00:00:00,MAC-04,QA,Networking,102.7,high,1
2026-03-10 00:00:00,MAC-04,Backend,Data Services,508.45,high,1
2026-03-10 00:00:00,MAC-04,QA,Data Services,258.68,high,1
2026-03-10 00:00:00,MAC-04,Backend,Compute,1057.35,high,1
2026-03-10 00:00:00,MAC-04,Backend,Storage,407.05,high,1
2026-03-10 00:00:00,MAC-04,Backend,Networking,253.93,high,1
2026-03-10 00:00:00,MAC-04,QA,Compute,412.47,high,1
2026-03-10 00:00:00,MAC-04,QA,Storage,206.54,high,1
2026-03-10 00:00:00,MAC-05,Security,Compute,690.18,high,1
2026-03-10 00:00:00,MAC-05,Security,Storage,247.38,high,1
2026-03-10 00:00:00,MAC-05,Security,Data Services,437.57,high,1
2026-03-10 00:00:00,MAC-05,Compliance,Networking,157.6,high,1
2026-03-10 00:00:00,MAC-05,Compliance,Storage,248.74,high,1
2026-03-10 00:00:00,MAC-05,Compliance,Data Services,368.3,high,1
2026-03-10 00:00:00,MAC-05,Security,Networking,324.28,high,1
2026-03-10 00:00:00,MAC-05,Compliance,Compute,427.13,high,1
2026-03-10 00:00:00,MAC-06,CloudOps,Compute,1623.46,high,1
2026-03-10 00:00:00,MAC-06,CloudOps,Storage,479.59,high,1
2026-03-10 00:00:00,MAC-06,Infrastructure,Compute,1447.2,high,1
2026-03-10 00:00:00,MAC-06,Infrastructure,Networking,448.33,high,1
2026-03-10 00:00:00,MAC-06,Infrastructure,Storage,456.84,high,1
2026-03-10 00:00:00,MAC-06,CloudOps,Data Services,430.7,high,1
2026-03-10 00:00:00,MAC-06,CloudOps,Networking,346.65,high,1
2026-03-10 00:00:00,MAC-06,Infrastructure,Data Services,476.88,high,1
2026-03-10 00:00:00,MAC-07,ML,Networking,203.81,high,1
2026-03-10 00:00:00,MAC-07,ML,Data Services,795.3,high,1
2026-03-10 00:00:00,MAC-07,ML,Compute,1853.7,high,1
2026-03-10 00:00:00,MAC-07,ML,Storage,544.72,high,1
2026-03-10 00:00:00,MAC-07,Research,Storage,573.7,high,1
2026-03-10 00:00:00,MAC-07,Research,Networking,196.71,high,1
2026-03-10 00:00:00,MAC-07,Research,Data Services,786.12,high,1
2026-03-10 00:00:00,MAC-07,Research,Compute,941.8,high,1
2026-03-10 00:00:00,MAC-08,Operations,Networking,129.84,high,1
2026-03-10 00:00:00,MAC-08,Operations,Data Services,442.88,high,1
2026-03-10 00:00:00,MAC-08,Finance,Networking,113.18,high,1
2026-03-10 00:00:00,MAC-08,Finance,Compute,386.29,high,1
2026-03-10 00:00:00,MAC-08,Finance,Data Services,577.31,high,1
2026-03-10 00:00:00,MAC-08,Finance,Storage,224.79,high,1
2026-03-10 00:00:00,MAC-08,Operations,Storage,295.52,high,1
2026-03-10 00:00:00,MAC-08,Operations,Compute,515.15,high,1
2026-03-11 00:00:00,MAC-01,Platform,Compute,1147.51,high,1
2026-03-11 00:00:00,MAC-01,DevOps,Networking,234.64,high,1
2026-03-11 00:00:00,MAC-01,Platform,Networking,252.51,high,1
2026-03-11 00:00:00,MAC-01,Platform,Data Services,410.44,high,1
2026-03-11 00:00:00,MAC-01,DevOps,Data Services,475.14,high,1
2026-03-11 00:00:00,MAC-01,Platform,Storage,296.6,high,1
2026-03-11 00:00:00,MAC-01,DevOps,Storage,321.51,high,1
2026-03-11 00:00:00,MAC-01,DevOps,Compute,1344.46,high,1
2026-03-11 00:00:00,MAC-02,DataEngineering,Compute,1044.06,high,1
2026-03-11 00:00:00,MAC-02,DataEngineering,Networking,220.6,high,1
2026-03-11 00:00:00,MAC-02,Analytics,Compute,853.18,high,1
2026-03-11 00:00:00,MAC-02,DataEngineering,Storage,729.68,high,1
2026-03-11 00:00:00,MAC-02,Analytics,Data Services,1003.03,high,1
2026-03-11 00:00:00,MAC-02,Analytics,Storage,694.33,high,1
2026-03-11 00:00:00,MAC-02,DataEngineering,Data Services,1080.11,high,1
2026-03-11 00:00:00,MAC-02,Analytics,Networking,173.4,high,1
2026-03-11 00:00:00,MAC-03,Frontend,Compute,558.41,high,1
2026-03-11 00:00:00,MAC-03,Product,Data Services,353.21,high,1
2026-03-11 00:00:00,MAC-03,Frontend,Storage,188.59,high,1
2026-03-11 00:00:00,MAC-03,Product,Storage,225.88,high,1
2026-03-11 00:00:00,MAC-03,Product,Networking,153.61,high,1
2026-03-11 00:00:00,MAC-03,Frontend,Networking,104.37,high,1
2026-03-11 00:00:00,MAC-03,Frontend,Data Services,203.16,high,1
2026-03-11 00:00:00,MAC-03,Product,Compute,753.39,high,1
2026-03-11 00:00:00,MAC-04,QA,Storage,204.37,high,1
2026-03-11 00:00:00,MAC-04,Backend,Data Services,592.17,high,1
2026-03-11 00:00:00,MAC-04,QA,Compute,513.08,high,1
2026-03-11 00:00:00,MAC-04,Backend,Compute,966.35,high,1
2026-03-11 00:00:00,MAC-04,Backend,Networking,283.17,high,1
2026-03-11 00:00:00,MAC-04,Backend,Storage,396.42,high,1
2026-03-11 00:00:00,MAC-04,QA,Data Services,253.19,high,1
2026-03-11 00:00:00,MAC-04,QA,Networking,114.22,high,1
2026-03-11 00:00:00,MAC-05,Compliance,Storage,279.36,high,1
2026-03-11 00:00:00,MAC-05,Security,Networking,345.02,high,1
2026-03-11 00:00:00,MAC-05,Security,Data Services,374.83,high,1
2026-03-11 00:00:00,MAC-05,Compliance,Networking,177.06,high,1
2026-03-11 00:00:00,MAC-05,Security,Compute,887.05,high,1
2026-03-11 00:00:00,MAC-05,Security,Storage,280.86,high,1
2026-03-11 00:00:00,MAC-05,Compliance,Compute,340.18,high,1
2026-03-11 00:00:00,MAC-05,Compliance,Data Services,300.29,high,1
2026-03-11 00:00:00,MAC-06,CloudOps,Compute,1382.19,high,1
2026-03-11 00:00:00,MAC-06,CloudOps,Networking,378.6,high,1
2026-03-11 00:00:00,MAC-06,CloudOps,Data Services,431.77,high,1
2026-03-11 00:00:00,MAC-06,Infrastructure,Compute,1372.54,high,1
2026-03-11 00:00:00,MAC-06,Infrastructure,Data Services,429.39,high,1
2026-03-11 00:00:00,MAC-06,Infrastructure,Storage,397.85,high,1
2026-03-11 00:00:00,MAC-06,Infrastructure,Networking,362.58,high,1
2026-03-11 00:00:00,MAC-06,CloudOps,Storage,475.15,high,1
2026-03-11 00:00:00,MAC-07,ML,Storage,569.16,high,1
2026-03-11 00:00:00,MAC-07,ML,Networking,211.53,high,1
2026-03-11 00:00:00,MAC-07,Research,Networking,184.68,high,1
2026-03-11 00:00:00,MAC-07,Research,Data Services,735.39,high,1
2026-03-11 00:00:00,MAC-07,ML,Data Services,830.52,high,1
2026-03-11 00:00:00,MAC-07,Research,Storage,543.85,high,1
2026-03-11 00:00:00,MAC-07,Research,Compute,803.97,high,1
2026-03-11 00:00:00,MAC-07,ML,Compute,2003.34,high,1
2026-03-11 00:00:00,MAC-08,Operations,Networking,142.5,high,1
2026-03-11 00:00:00,MAC-08,Finance,Compute,329.04,high,1
2026-03-11 00:00:00,MAC-08,Operations,Storage,355.86,high,1
2026-03-11 00:00:00,MAC-08,Operations,Compute,512.14,high,1
2026-03-11 00:00:00,MAC-08,Finance,Networking,123.18,high,1
2026-03-11 00:00:00,MAC-08,Finance,Storage,210.81,high,1
2026-03-11 00:00:00,MAC-08,Finance,Data Services,493.01,high,1
2026-03-11 00:00:00,MAC-08,Operations,Data Services,372.51,high,1
2026-03-12 00:00:00,MAC-01,Platform,Data Services,423.87,high,1
2026-03-12 00:00:00,MAC-01,Platform,Storage,358.01,high,1
