usage_date,mac_id,resource_category,total_cost_inr,resource_count
2026-02-25,MAC-04,Data Services,802.34,2
2026-02-25,MAC-05,Networking,524.71,2
2026-02-25,MAC-05,Data Services,799.68,2
2026-02-25,MAC-05,Storage,529.84,2
2026-02-25,MAC-05,Compute,1216.91,2
2026-02-25,MAC-06,Compute,2927.91,2
2026-02-25,MAC-06,Data Services,989.23,2
2026-02-25,MAC-06,Storage,871.24,2
2026-02-25,MAC-06,Networking,719.08,2
2026-02-25,MAC-07,Storage,1027.74,2
2026-02-25,MAC-07,Networking,430.17,2
2026-02-25,MAC-07,Data Services,1501.59,2
2026-02-25,MAC-07,Compute,2550.53,2
2026-02-25,MAC-08,Data Services,899.22,2
2026-02-25,MAC-08,Networking,255.57,2
2026-02-25,MAC-08,Compute,761.61,2
2026-02-25,MAC-08,Storage,520.62,2
2026-02-26,MAC-01,Networking,505.13,2
2026-02-26,MAC-01,Storage,602.16,2
2026-02-26,MAC-01,Compute,2723.94,2
2026-02-26,MAC-01,Data Services,800.27,2
2026-02-26,MAC-02,Data Services,1917.62,2
2026-02-26,MAC-02,Networking,374.88,2
2026-02-26,MAC-02,Compute,1926.69,2
2026-02-26,MAC-02,Storage,1360.68,2
2026-02-26,MAC-03,Data Services,504.82,2
2026-02-26,MAC-03,Networking,246.47,2
2026-02-26,MAC-03,Compute,1183.87,2
2026-02-26,MAC-03,Storage,379.76,2
2026-02-26,MAC-04,Storage,533.77,2
2026-02-26,MAC-04,Data Services,826.47,2
2026-02-26,MAC-04,Compute,1492.27,2
2026-02-26,MAC-04,Networking,313.47,2
2026-02-26,MAC-05,Storage,450.38,2
2026-02-26,MAC-05,Compute,1252.58,2
2026-02-26,MAC-05,Data Services,754.67,2
2026-02-26,MAC-05,Networking,469.63,2
2026-02-26,MAC-06,Compute,2958.35,2
2026-02-26,MAC-06,Networking,739.25,2
2026-02-26,MAC-06,Data Services,1007.75,2
2026-02-26,MAC-06,Storage,902.75,2
2026-02-26,MAC-07,Data Services,1591.86,2
2026-02-26,MAC-07,Networking,387.04,2
2026-02-26,MAC-07,Compute,2713.32,2
2026-02-26,MAC-07,Storage,1065.49,2
2026-02-26,MAC-08,Storage,575.01,2
2026-02-26,MAC-08,Networking,277.45,2
2026-02-26,MAC-08,Compute,900.86,2
2026-02-26,MAC-08,Data Services,821.88,2
2026-02-27,MAC-01,Storage,652.71,2
2026-02-27,MAC-01,Networking,508.44,2
2026-02-27,MAC-01,Data Services,864.85,2
2026-02-27,MAC-01,Compute,2399.12,2
2026-02-27,MAC-02,Compute,1966.67,2
2026-02-27,MAC-02,Data Services,1948.83,2
2026-02-27,MAC-02,Networking,381.17,2
2026-02-27,MAC-02,Storage,1355.07,2
2026-02-27,MAC-03,Storage,364.13,2
2026-02-27,MAC-03,Compute,1204.97,2
2026-02-27,MAC-03,Data Services,576.81,2
2026-02-27,MAC-03,Networking,236.21,2
2026-02-27,MAC-04,Storage,538.97,2
2026-02-27,MAC-04,Networking,386.51,2
2026-02-27,MAC-04,Data Services,886.3,2
2026-02-27,MAC-04,Compute,1463.09,2
2026-02-27,MAC-05,Data Services,810.04,2
2026-02-27,MAC-05,Networking,557.34,2
2026-02-27,MAC-05,Compute,1319.88,2
2026-02-27,MAC-05,Storage,529.25,2
2026-02-27,MAC-06,Storage,828.27,2
2026-02-27,MAC-06,Networking,729.12,2
2026-02-27,MAC-06,Compute,2960.87,2
2026-02-27,MAC-06,Data Services,879.0,2
2026-02-27,MAC-07,Networking,433.36,2
2026-02-27,MAC-07,Data Services,1587.85,2
2026-02-27,MAC-07,Compute,2732.49,2
2026-02-27,MAC-07,Storage,972.04,2
2026-02-27,MAC-08,Storage,545.43,2
2026-02-27,MAC-08,Networking,262.45,2
2026-02-27,MAC-08,Compute,818.29,2
2026-02-27,MAC-08,Data Services,867.04,2
2026-02-28,MAC-01,Storage,609.15,2
2026-02-28,MAC-01,Compute,2703.0,2
2026-02-28,MAC-01,Data Services,942.84,2
2026-02-28,MAC-01,Networking,486.24,2
2026-02-28,MAC-02,Storage,1405.81,2
2026-02-28,MAC-02,Compute,1915.84,2
2026-02-28,MAC-02,Data Services,2053.98,2
2026-02-28,MAC-02,Networking,398.46,2
2026-02-28,MAC-03,Storage,414.52,2
2026-02-28,MAC-03,Data Services,547.17,2
2026-02-28,MAC-03,Networking,278.33,2
2026-02-28,MAC-03,Compute,1302.62,2
2026-02-28,MAC-04,Compute,1496.58,2
2026-02-28,MAC-04,Storage,563.59,2
2026-02-28,MAC-04,Data Services,927.47,2
2026-02-28,MAC-04,Networking,371.41,2
2026-02-28,MAC-05,Networking,498.09,2
2026-02-28,MAC-05,Data Services,705.76,2
2026-02-28,MAC-05,Compute,1151.82,2
2026-02-28,MAC-05,Storage,500.47,2
2026-02-28,MAC-06,Compute,3204.82,2
2026-02-28,MAC-06,Data Services,945.01,2
2026-02-28,MAC-06,Networking,724.0,2
2026-02-28,MAC-06,Storage,794.44,2
2026-02-28,MAC-07,Storage,1099.04,2
2026-02-28,MAC-07,Compute,2695.21,2
2026-02-28,MAC-07,Data Services,1371.14,2
2026-02-28,MAC-07,Networking,466.02,2
2026-02-28,MAC-08,Networking,224.18,2
2026-02-28,MAC-08,Storage,593.46,2
2026-02-28,MAC-08,Data Services,920.91,2
2026-02-28,MAC-08,Compute,888.11,2
2026-03-01,MAC-01,Storage,659.68,2
2026-03-01,MAC-01,Networking,515.52,2
2026-03-01,MAC-01,Data Services,836.88,2
2026-03-01,MAC-01,Compute,2707.14,2
2026-03-01,MAC-02,Storage,1390.0,2
2026-03-01,MAC-02,Data Services,1853.45,2
2026-03-01,MAC-02,Compute,1983.99,2
2026-03-01,MAC-02,Networking,364.06,2
2026-03-01,MAC-03,Data Services,578.67,2
2026-03-01,MAC-03,Networking,262.13,2
2026-03-01,MAC-03,Compute,1243.98,2
2026-03-01,MAC-03,Storage,411.05,2
2026-03-01,MAC-04,Storage,635.35,2
2026-03-01,MAC-04,Compute,1452.41,2
2026-03-01,MAC-04,Data Services,842.87,2
2026-03-01,MAC-04,Networking,359.57,2
2026-03-01,MAC-05,Data Services,742.82,2
2026-03-01,MAC-05,Networking,473.84,2
2026-03-01,MAC-05,Storage,520.03,2
2026-03-01,MAC-05,Compute,1120.56,2
2026-03-01,MAC-06,Storage,874.68,2
2026-03-01,MAC-06,Networking,764.26,2
2026-03-01,MAC-06,Data Services,943.4,2
2026-03-01,MAC-06,Compute,2998.12,2
2026-03-01,MAC-07,Compute,2728.32,2
2026-03-01,MAC-07,Data Services,1400.88,2
2026-03-01,MAC-07,Networking,407.27,2
2026-03-01,MAC-07,Storage,994.96,2
2026-03-01,MAC-08,Storage,610.56,2
2026-03-01,MAC-08,Networking,223.64,2
2026-03-01,MAC-08,Compute,906.78,2
2026-03-01,MAC-08,Data Services,954.73,2
2026-03-02,MAC-01,Data Services,917.74,2
2026-03-02,MAC-01,Networking,537.23,2
2026-03-02,MAC-01,Compute,2765.12,2
2026-03-02,MAC-01,Storage,621.14,2
2026-03-02,MAC-02,Data Services,2012.18,2
2026-03-02,MAC-02,Storage,1180.44,2
2026-03-02,MAC-02,Compute,1961.28,2
2026-03-02,MAC-02,Networking,412.38,2
2026-03-02,MAC-03,Networking,219.59,2
2026-03-02,MAC-03,Storage,395.74,2
2026-03-02,MAC-03,Compute,1128.6,2
2026-03-02,MAC-03,Data Services,637.44,2
2026-03-02,MAC-04,Data Services,929.93,2
2026-03-02,MAC-04,Networking,340.18,2
2026-03-02,MAC-04,Compute,1689.01,2
2026-03-02,MAC-04,Storage,598.56,2
2026-03-02,MAC-05,Storage,533.91,2
2026-03-02,MAC-05,Networking,516.47,2
2026-03-02,MAC-05,Compute,1097.8,2
2026-03-02,MAC-05,Data Services,806.16,2
2026-03-02,MAC-06,Networking,831.46,2
2026-03-02,MAC-06,Data Services,902.54,2
2026-03-02,MAC-06,Storage,913.22,2
2026-03-02,MAC-06,Compute,2801.74,2
2026-03-02,MAC-07,Data Services,1543.28,2
2026-03-02,MAC-07,Networking,382.16,2
2026-03-02,MAC-07,Storage,1016.29,2
2026-03-02,MAC-07,Compute,8543.29,2
2026-03-02,MAC-08,Compute,916.48,2
2026-03-02,MAC-08,Storage,560.42,2
2026-03-02,MAC-08,Networking,281.47,2
2026-03-02,MAC-08,Data Services,960.65,2
2026-03-03,MAC-01,Networking,533.24,2
2026-03-03,MAC-01,Data Services,875.49,2
2026-03-03,MAC-01,Storage,612.68,2
2026-03-03,MAC-01,Compute,2441.34,2
2026-03-03,MAC-02,Storage,1409.84,2
2026-03-03,MAC-02,Networking,369.01,2
2026-03-03,MAC-02,Compute,1787.99,2
2026-03-03,MAC-02,Data Services,1753.7,2
2026-03-03,MAC-03,Storage,356.69,2
2026-03-03,MAC-03,Networking,223.82,2
2026-03-03,MAC-03,Compute,1279.76,2
2026-03-03,MAC-03,Data Services,576.64,2
2026-03-03,MAC-04,Data Services,730.66,2
2026-03-03,MAC-04,Storage,590.65,2
2026-03-03,MAC-04,Compute,1528.93,2
2026-03-03,MAC-04,Networking,336.62,2
2026-03-03,MAC-05,Compute,1278.62,2
2026-03-03,MAC-05,Networking,500.21,2
2026-03-03,MAC-05,Storage,566.04,2
2026-03-03,MAC-05,Data Services,796.33,2
2026-03-03,MAC-06,Storage,841.78,2
2026-03-03,MAC-06,Compute,2773.73,2
2026-03-03,MAC-06,Networking,781.98,2
2026-03-03,MAC-06,Data Services,802.55,2
2026-03-03,MAC-07,Storage,1142.42,2
2026-03-03,MAC-07,Compute,2376.6,2
2026-03-03,MAC-07,Data Services,1411.28,2
2026-03-03,MAC-07,Networking,413.51,2
2026-03-03,MAC-08,Compute,863.92,2
2026-03-03,MAC-08,Networking,232.9,2
2026-03-03,MAC-08,Data Services,844.75,2
2026-03-03,MAC-08,Storage,530.07,2
2026-03-04,MAC-01,Compute,2780.93,2
2026-03-04,MAC-01,Networking,483.96,2
2026-03-04,MAC-01,Data Services,823.68,2
2026-03-04,MAC-01,Storage,643.22,2
2026-03-04,MAC-02,Storage,1205.87,2
2026-03-04,MAC-02,Networking,411.39,2
2026-03-04,MAC-02,Compute,1912.09,2
2026-03-04,MAC-02,Data Services,2183.03,2
2026-03-04,MAC-03,Data Services,599.16,2
2026-03-04,MAC-03,Storage,387.62,2
2026-03-04,MAC-03,Networking,252.61,2
2026-03-04,MAC-03,Compute,1144.19,2
2026-03-04,MAC-04,Networking,374.99,2
2026-03-04,MAC-04,Data Services,795.03,2
2026-03-04,MAC-04,Compute,1697.5,2
2026-03-04,MAC-04,Storage,620.49,2
2026-03-04,MAC-05,Data Services,696.47,2
2026-03-04,MAC-05,Networking,556.55,2
2026-03-04,MAC-05,Compute,1272.54,2
2026-03-04,MAC-05,Storage,585.3,2
2026-03-04,MAC-06,Storage,903.18,2
2026-03-04,MAC-06,Data Services,908.05,2
2026-03-04,MAC-06,Compute,3391.21,2
2026-03-04,MAC-06,Networking,701.36,2
2026-03-04,MAC-07,Storage,1156.61,2
2026-03-04,MAC-07,Data Services,1403.67,2
2026-03-04,MAC-07,Networking,427.37,2
2026-03-04,MAC-07,Compute,2914.97,2
2026-03-04,MAC-08,Compute,792.46,2
2026-03-04,MAC-08,Data Services,896.14,2
2026-03-04,MAC-08,Networking,282.05,2
2026-03-04,MAC-08,Storage,544.42,2
2026-03-05,MAC-01,Storage,656.52,2
2026-03-05,MAC-01,Networking,558.6,2
2026-03-05,MAC-01,Data Services,776.95,2
2026-03-05,MAC-01,Compute,2579.31,2
2026-03-05,MAC-02,Storage,1325.25,2
2026-03-05,MAC-02,Data Services,2187.08,2
2026-03-05,MAC-02,Compute,1946.2,2
2026-03-05,MAC-02,Networking,391.99,2
2026-03-05,MAC-03,Storage,396.9,2
2026-03-05,MAC-03,Networking,241.6,2
2026-03-05,MAC-03,Data Services,518.82,2
2026-03-05,MAC-03,Compute,1086.57,2
2026-03-05,MAC-04,Networking,369.48,2
2026-03-05,MAC-04,Compute,1644.32,2
2026-03-05,MAC-04,Data Services,735.62,2
2026-03-05,MAC-04,Storage,559.43,2
2026-03-05,MAC-05,Data Services,798.15,2
2026-03-05,MAC-05,Networking,492.59,2
2026-03-05,MAC-05,Compute,1217.75,2
2026-03-05,MAC-05,Storage,526.28,2
2026-03-05,MAC-06,Storage,974.94,2
2026-03-05,MAC-06,Networking,776.53,2
2026-03-05,MAC-06,Compute,2971.7,2
2026-03-05,MAC-06,Data Services,955.01,2
2026-03-05,MAC-07,Storage,1149.13,2
2026-03-05,MAC-07,Compute,2846.22,2
2026-03-05,MAC-07,Data Services,1441.82,2
2026-03-05,MAC-07,Networking,409.62,2
2026-03-05,MAC-08,Data Services,1003.18,2
2026-03-05,MAC-08,Compute,800.47,2
2026-03-05,MAC-08,Storage,579.27,2
2026-03-05,MAC-08,Networking,256.56,2
2026-03-06,MAC-01,Storage,694.89,2
2026-03-06,MAC-01,Networking,538.15,2
2026-03-06,MAC-01,Data Services,931.71,2
2026-03-06,MAC-01,Compute,2747.62,2
2026-03-06,MAC-02,Storage,1262.97,2
2026-03-06,MAC-02,Compute,2043.6,2
2026-03-06,MAC-02,Networking,394.52,2
2026-03-06,MAC-02,Data Services,2075.84,2
2026-03-06,MAC-03,Storage,418.33,2
2026-03-06,MAC-03,Data Services,550.17,2
2026-03-06,MAC-03,Compute,1189.34,2
2026-03-06,MAC-03,Networking,237.08,2
2026-03-06,MAC-04,Storage,628.84,2
2026-03-06,MAC-04,Networking,305.1,2
2026-03-06,MAC-04,Compute,1496.25,2
2026-03-06,MAC-04,Data Services,904.68,2
2026-03-06,MAC-05,Storage,498.0,2
2026-03-06,MAC-05,Networking,480.65,2
2026-03-06,MAC-05,Data Services,775.4,2
2026-03-06,MAC-05,Compute,1147.06,2
2026-03-06,MAC-06,Storage,797.93,2
2026-03-06,MAC-06,Compute,2618.49,2
2026-03-06,MAC-06,Networking,844.22,2
2026-03-06,MAC-06,Data Services,1008.99,2
2026-03-06,MAC-07,Networking,439.71,2
2026-03-06,MAC-07,Compute,2881.27,2
2026-03-06,MAC-07,Data Services,1467.17,2
2026-03-06,MAC-07,Storage,1101.04,2
2026-03-06,MAC-08,Storage,573.64,2
2026-03-06,MAC-08,Compute,821.78,2
2026-03-06,MAC-08,Data Services,852.0,2
2026-03-06,MAC-08,Networking,269.38,2
2026-03-07,MAC-01,Storage,656.71,2
2026-03-07,MAC-01,Data Services,885.81,2
2026-03-07,MAC-01,Compute,2371.12,2
2026-03-07,MAC-01,Networking,551.89,2
2026-03-07,MAC-02,Storage,1316.49,2
2026-03-07,MAC-02,Compute,1981.43,2
2026-03-07,MAC-02,Data Services,1907.54,2
2026-03-07,MAC-02,Networking,383.83,2
2026-03-07,MAC-03,Data Services,623.44,2
2026-03-07,MAC-03,Storage,361.56,2
2026-03-07,MAC-03,Compute,1358.8,2
2026-03-07,MAC-03,Networking,235.52,2
2026-03-07,MAC-04,Compute,1435.93,2
2026-03-07,MAC-04,Networking,314.58,2
2026-03-07,MAC-04,Storage,583.3,2
2026-03-07,MAC-04,Data Services,817.3,2
2026-03-07,MAC-05,Data Services,685.59,2
2026-03-07,MAC-05,Networking,524.48,2
2026-03-07,MAC-05,Compute,1315.53,2
2026-03-07,MAC-05,Storage,522.21,2
2026-03-07,MAC-06,Storage,843.19,2
2026-03-07,MAC-06,Data Services,1011.15,2
2026-03-07,MAC-06,Networking,716.97,2
2026-03-07,MAC-06,Compute,3231.16,2
2026-03-07,MAC-07,Storage,980.76,2
2026-03-07,MAC-07,Networking,414.87,2
2026-03-07,MAC-07,Compute,2574.16,2
2026-03-07,MAC-07,Data Services,1537.6,2
2026-03-07,MAC-08,Compute,858.51,2
2026-03-07,MAC-08,Data Services,946.54,2
2026-03-07,MAC-08,Networking,294.37,2
2026-03-07,MAC-08,Storage,529.8,2
2026-03-08,MAC-01,Compute,2312.75,2
2026-03-08,MAC-01,Data Services,1003.72,2
2026-03-08,MAC-01,Networking,511.18,2
2026-03-08,MAC-01,Storage,707.66,2
2026-03-08,MAC-02,Storage,1251.4,2
2026-03-08,MAC-02,Compute,2083.97,2
2026-03-08,MAC-02,Data Services,2076.69,2
2026-03-08,MAC-02,Networking,372.31,2
2026-03-08,MAC-03,Networking,241.75,2
2026-03-08,MAC-03,Data Services,611.57,2
2026-03-08,MAC-03,Compute,1332.43,2
2026-03-08,MAC-03,Storage,394.29,2
2026-03-08,MAC-04,Storage,578.21,2
2026-03-08,MAC-04,Networking,344.63,2
2026-03-08,MAC-04,Compute,1511.59,2
2026-03-08,MAC-04,Data Services,855.98,2
2026-03-08,MAC-05,Compute,1244.44,2
2026-03-08,MAC-05,Storage,522.84,2
2026-03-08,MAC-05,Data Services,661.64,2
2026-03-08,MAC-05,Networking,505.73,2
2026-03-08,MAC-06,Data Services,979.42,2
2026-03-08,MAC-06,Networking,753.18,2
2026-03-08,MAC-06,Compute,3240.43,2
2026-03-08,MAC-06,Storage,970.93,2
2026-03-08,MAC-07,Networking,424.76,2
2026-03-08,MAC-07,Data Services,1421.15,2
2026-03-08,MAC-07,Compute,2567.91,2
2026-03-08,MAC-07,Storage,1060.42,2
2026-03-08,MAC-08,Compute,888.56,2
2026-03-08,MAC-08,Networking,269.61,2
2026-03-08,MAC-08,Data Services,903.78,2
2026-03-08,MAC-08,Storage,576.96,2
2026-03-09,MAC-01,Compute,2334.38,2
2026-03-09,MAC-01,Networking,449.41,2
2026-03-09,MAC-01,Data Services,1005.17,2
2026-03-09,MAC-01,Storage,635.0,2
2026-03-09,MAC-02,Compute,2038.75,2
2026-03-09,MAC-02,Storage,1339.68,2
2026-03-09,MAC-02,Data Services,1842.47,2
2026-03-09,MAC-02,Networking,367.31,2
2026-03-09,MAC-03,Compute,1347.65,2
2026-03-09,MAC-03,Storage,400.5,2
2026-03-09,MAC-03,Data Services,512.82,2
2026-03-09,MAC-03,Networking,248.79,2
2026-03-09,MAC-04,Data Services,945.65,2
2026-03-09,MAC-04,Storage,589.05,2
2026-03-09,MAC-04,Networking,347.75,2
2026-03-09,MAC-04,Compute,1309.07,2
2026-03-09,MAC-05,Storage,576.22,2
2026-03-09,MAC-05,Networking,488.46,2
2026-03-09,MAC-05,Data Services,731.16,2
2026-03-09,MAC-05,Compute,1037.38,2
2026-03-09,MAC-06,Data Services,909.29,2
2026-03-09,MAC-06,Networking,783.21,2
2026-03-09,MAC-06,Compute,2842.6,2
2026-03-09,MAC-06,Storage,845.05,2
2026-03-09,MAC-07,Storage,1093.83,2
2026-03-09,MAC-07,Data Services,1558.39,2
2026-03-09,MAC-07,Compute,2973.85,2
2026-03-09,MAC-07,Networking,456.18,2
2026-03-09,MAC-08,Storage,499.03,2
2026-03-09,MAC-08,Networking,286.72,2
2026-03-09,MAC-08,Compute,858.19,2
2026-03-09,MAC-08,Data Services,1005.46,2
2026-03-10,MAC-01,Storage,709.11,2
2026-03-10,MAC-01,Networking,546.0,2
2026-03-10,MAC-01,Data Services,935.33,2
2026-03-10,MAC-01,Compute,2754.4,2
2026-03-10,MAC-02,Data Services,2041.13,2
2026-03-10,MAC-02,Networking,359.74,2
2026-03-10,MAC-02,Compute,2036.5,2
2026-03-10,MAC-02,Storage,1388.84,2
2026-03-10,MAC-03,Compute,1388.51,2
2026-03-10,MAC-03,Networking,225.77,2
2026-03-10,MAC-03,Data Services,525.31,2
2026-03-10,MAC-03,Storage,423.98,2
2026-03-10,MAC-04,Compute,1469.82,2
2026-03-10,MAC-04,Data Services,767.13,2
2026-03-10,MAC-04,Networking,356.63,2
2026-03-10,MAC-04,Storage,613.59,2
2026-03-10,MAC-05,Data Services,805.87,2
2026-03-10,MAC-05,Networking,481.88,2
2026-03-10,MAC-05,Storage,496.12,2
2026-03-10,MAC-05,Compute,1117.31,2
2026-03-10,MAC-06,Storage,936.43,2
2026-03-10,MAC-06,Compute,3070.66,2
2026-03-10,MAC-06,Data Services,907.58,2
2026-03-10,MAC-06,Networking,794.98,2
2026-03-10,MAC-07,Storage,1118.42,2
2026-03-10,MAC-07,Data Services,1581.42,2
2026-03-10,MAC-07,Compute,2795.5,2
2026-03-10,MAC-07,Networking,400.52,2
2026-03-10,MAC-08,Compute,901.44,2
2026-03-10,MAC-08,Networking,243.02,2
2026-03-10,MAC-08,Data Services,1020.19,2
2026-03-10,MAC-08,Storage,520.31,2
2026-03-11,MAC-01,Storage,618.11,2
2026-03-11,MAC-01,Networking,487.15,2
2026-03-11,MAC-01,Data Services,885.58,2
2026-03-11,MAC-01,Compute,2491.97,2
2026-03-11,MAC-02,Storage,1424.01,2
2026-03-11,MAC-02,Networking,394.0,2
2026-03-11,MAC-02,Data Services,2083.14,2
2026-03-11,MAC-02,Compute,1897.24,2
2026-03-11,MAC-03,Compute,1311.8,2
2026-03-11,MAC-03,Networking,257.98,2
2026-03-11,MAC-03,Data Services,556.37,2
2026-03-11,MAC-03,Storage,414.47,2
2026-03-11,MAC-04,Storage,600.79,2
2026-03-11,MAC-04,Data Services,845.36,2
2026-03-11,MAC-04,Compute,1479.43,2
2026-03-11,MAC-04,Networking,397.39,2
2026-03-11,MAC-05,Data Services,675.12,2
2026-03-11,MAC-05,Compute,1227.23,2
2026-03-11,MAC-05,Storage,560.22,2
2026-03-11,MAC-05,Networking,522.08,2
2026-03-11,MAC-06,Storage,873.0,2
2026-03-11,MAC-06,Compute,2754.73,2
2026-03-11,MAC-06,Data Services,861.16,2
2026-03-11,MAC-06,Networking,741.18,2
2026-03-11,MAC-07,Storage,1113.01,2
2026-03-11,MAC-07,Compute,2807.31,2
2026-03-11,MAC-07,Networking,396.21,2
2026-03-11,MAC-07,Data Services,1565.91,2
2026-03-11,MAC-08,Storage,566.67,2
2026-03-11,MAC-08,Compute,841.18,2
2026-03-11,MAC-08,Data Services,865.52,2
2026-03-11,MAC-08,Networking,265.68,2
2026-03-12,MAC-01,Data Services,940.3,2
2026-03-12,MAC-01,Networking,473.96,2
2026-03-12,MAC-01,Compute,2361.36,2
2026-03-12,MAC-01,Storage,689.28,2
2026-03-12,MAC-02,Data Services,2075.15,2
2026-03-12,MAC-02,Networking,400.03,2
2026-03-12,MAC-02,Compute,1917.94,2
2026-03-12,MAC-02,Storage,1362.54,2
2026-03-12,MAC-03,Networking,250.74,2
2026-03-12,MAC-03,Data Services,536.78,2
2026-03-12,MAC-03,Compute,1178.58,2
2026-03-12,MAC-03,Storage,372.0,2
2026-03-12,MAC-04,Compute,1469.82,2
2026-03-12,MAC-04,Networking,381.14,2
2026-03-12,MAC-04,Storage,572.65,2
2026-03-12,MAC-04,Data Services,848.48,2
2026-03-12,MAC-05,Storage,530.31,2
2026-03-12,MAC-05,Compute,1210.32,2
2026-03-12,MAC-05,Data Services,770.26,2
2026-03-12,MAC-05,Networking,471.22,2
2026-03-12,MAC-06,Storage,972.04,2
2026-03-12,MAC-06,Networking,789.16,2
2026-03-12,MAC-06,Compute,3132.8,2
2026-03-12,MAC-06,Data Services,1017.19,2
2026-03-12,MAC-07,Compute,3004.89,2
2026-03-12,MAC-07,Networking,408.56,2
2026-03-12,MAC-07,Storage,1082.46,2
2026-03-12,MAC-07,Data Services,1496.09,2
2026-03-12,MAC-08,Compute,912.4,2
2026-03-12,MAC-08,Networking,262.84,2
2026-03-12,MAC-08,Storage,531.79,2
2026-03-12,MAC-08,Data Services,1002.01,2
2026-03-13,MAC-01,Storage,660.0,2
2026-03-13,MAC-01,Compute,2556.94,2
2026-03-13,MAC-01,Data Services,815.37,2
2026-03-13,MAC-01,Networking,537.96,2
2026-03-13,MAC-02,Compute,2064.01,2
2026-03-13,MAC-02,Networking,397.89,2
2026-03-13,MAC-02,Storage,1228.41,2
2026-03-13,MAC-02,Data Services,1966.29,2
2026-03-13,MAC-03,Storage,418.51,2
2026-03-13,MAC-03,Data Services,543.73,2
2026-03-13,MAC-03,Compute,1327.94,2
2026-03-13,MAC-03,Networking,247.82,2
2026-03-13,MAC-04,Storage,633.07,2
2026-03-13,MAC-04,Compute,1677.21,2
2026-03-13,MAC-04,Networking,328.27,2
2026-03-13,MAC-04,Data Services,870.68,2
2026-03-13,MAC-05,Data Services,783.26,2
2026-03-13,MAC-05,Networking,511.44,2
2026-03-13,MAC-05,Storage,559.23,2
2026-03-13,MAC-05,Compute,1253.57,2
2026-03-13,MAC-06,Storage,893.35,2
2026-03-13,MAC-06,Networking,740.31,2
2026-03-13,MAC-06,Compute,2780.31,2
2026-03-13,MAC-06,Data Services,889.43,2
2026-03-13,MAC-07,Storage,1117.57,2
2026-03-13,MAC-07,Compute,2964.39,2
2026-03-13,MAC-07,Data Services,1435.46,2
2026-03-13,MAC-07,Networking,392.1,2
2026-03-13,MAC-08,Compute,822.02,2
2026-03-13,MAC-08,Data Services,920.97,2
2026-03-13,MAC-08,Networking,268.21,2
2026-03-13,MAC-08,Storage,588.61,2
2026-03-14,MAC-01,Storage,649.44,2
2026-03-14,MAC-01,Networking,524.06,2
2026-03-14,MAC-01,Compute,2880.52,2
2026-03-14,MAC-01,Data Services,872.9,2
2026-03-14,MAC-02,Data Services,2114.06,2
2026-03-14,MAC-02,Networking,440.54,2
2026-03-14,MAC-02,Compute,1889.84,2
2026-03-14,MAC-02,Storage,1391.13,2
2026-03-14,MAC-03,Storage,402.73,2
2026-03-14,MAC-03,Compute,1265.43,2
2026-03-14,MAC-03,Data Services,623.88,2
2026-03-14,MAC-03,Networking,271.39,2
2026-03-14,MAC-04,Compute,1488.67,2
2026-03-14,MAC-04,Networking,351.75,2
2026-03-14,MAC-04,Data Services,881.48,2
2026-03-14,MAC-04,Storage,602.09,2
2026-03-14,MAC-05,Data Services,730.43,2
2026-03-14,MAC-05,Networking,524.56,2
2026-03-14,MAC-05,Storage,545.02,2
2026-03-14,MAC-05,Compute,1131.83,2
2026-03-14,MAC-06,Networking,836.31,2
2026-03-14,MAC-06,Compute,2910.02,2
2026-03-14,MAC-06,Data Services,924.99,2
2026-03-14,MAC-06,Storage,994.98,2
2026-03-14,MAC-07,Compute,2670.82,2
2026-03-14,MAC-07,Data Services,1483.69,2
2026-03-14,MAC-07,Storage,1007.98,2
2026-03-14,MAC-07,Networking,471.39,2
2026-03-14,MAC-08,Networking,286.19,2
2026-03-14,MAC-08,Data Services,872.67,2
2026-03-14,MAC-08,Compute,780.38,2
2026-03-14,MAC-08,Storage,554.28,2
2026-03-15,MAC-01,Storage,673.74,2
2026-03-15,MAC-01,Compute,2560.01,2
2026-03-15,MAC-01,Data Services,927.1,2
2026-03-15,MAC-01,Networking,527.36,2
2026-03-15,MAC-02,Compute,2235.59,2
2026-03-15,MAC-02,Data Services,1940.85,2
2026-03-15,MAC-02,Networking,382.16,2
2026-03-15,MAC-02,Storage,1349.41,2
2026-03-15,MAC-03,Storage,423.6,2
2026-03-15,MAC-03,Networking,262.12,2
2026-03-15,MAC-03,Data Services,524.91,2
2026-03-15,MAC-03,Compute,1260.97,2
2026-03-15,MAC-04,Compute,1644.16,2
2026-03-15,MAC-04,Data Services,764.89,2
2026-03-15,MAC-04,Networking,336.03,2
2026-03-15,MAC-04,Storage,570.52,2
2026-03-15,MAC-05,Networking,539.82,2
2026-03-15,MAC-05,Data Services,716.98,2
2026-03-15,MAC-05,Compute,1241.36,2
2026-03-15,MAC-05,Storage,550.23,2
2026-03-15,MAC-06,Compute,3252.13,2
2026-03-15,MAC-06,Networking,809.09,2
2026-03-15,MAC-06,Data Services,956.1,2
2026-03-15,MAC-06,Storage,913.3,2
2026-03-15,MAC-07,Storage,1207.87,2
2026-03-15,MAC-07,Networking,461.29,2
2026-03-15,MAC-07,Compute,2816.76,2
2026-03-15,MAC-07,Data Services,1576.34,2
2026-03-15,MAC-08,Data Services,982.92,2
2026-03-15,MAC-08,Networking,281.94,2
