usage_date,mac_id,team,resource_category,total_cost_inr,resource_count
2026-03-11,MAC-08,Operations,Networking,142.5,1
2026-03-11,MAC-08,Operations,Storage,355.86,1
2026-03-12,MAC-01,DevOps,Storage,331.27,1
2026-03-12,MAC-01,DevOps,Data Services,516.43,1
2026-03-12,MAC-01,DevOps,Compute,1224.53,1
2026-03-12,MAC-01,DevOps,Networking,203.82,1
2026-03-12,MAC-01,Platform,Networking,270.14,1
2026-03-12,MAC-01,Platform,Data Services,423.87,1
2026-03-12,MAC-01,Platform,Compute,1136.83,1
2026-03-12,MAC-01,Platform,Storage,358.01,1
2026-03-12,MAC-02,Analytics,Storage,676.96,1
2026-03-12,MAC-02,Analytics,Compute,832.18,1
2026-03-12,MAC-02,Analytics,Data Services,972.99,1
2026-03-12,MAC-02,Analytics,Networking,174.28,1
2026-03-12,MAC-02,DataEngineering,Compute,1085.76,1
2026-03-12,MAC-02,DataEngineering,Data Services,1102.16,1
2026-03-12,MAC-02,DataEngineering,Networking,225.75,1
2026-03-12,MAC-02,DataEngineering,Storage,685.58,1
2026-03-12,MAC-03,Frontend,Storage,176.1,1
2026-03-12,MAC-03,Frontend,Compute,510.98,1
2026-03-12,MAC-03,Frontend,Data Services,198.2,1
2026-03-12,MAC-03,Frontend,Networking,112.68,1
2026-03-12,MAC-03,Product,Compute,667.6,1
2026-03-12,MAC-03,Product,Data Services,338.58,1
2026-03-12,MAC-03,Product,Networking,138.06,1
2026-03-12,MAC-03,Product,Storage,195.9,1
2026-03-12,MAC-04,Backend,Networking,266.05,1
2026-03-12,MAC-04,Backend,Compute,950.37,1
2026-03-12,MAC-04,Backend,Data Services,525.65,1
2026-03-12,MAC-04,Backend,Storage,357.36,1
2026-03-12,MAC-04,QA,Compute,519.45,1
2026-03-12,MAC-04,QA,Storage,215.29,1
2026-03-12,MAC-04,QA,Networking,115.09,1
2026-03-12,MAC-04,QA,Data Services,322.83,1
2026-03-12,MAC-05,Compliance,Data Services,377.18,1
2026-03-12,MAC-05,Compliance,Compute,366.62,1
2026-03-12,MAC-05,Compliance,Networking,166.39,1
2026-03-12,MAC-05,Compliance,Storage,218.92,1
2026-03-12,MAC-05,Security,Networking,304.83,1
2026-03-12,MAC-05,Security,Data Services,393.08,1
2026-03-12,MAC-05,Security,Compute,843.7,1
2026-03-12,MAC-05,Security,Storage,311.39,1
2026-03-12,MAC-06,CloudOps,Data Services,467.11,1
2026-03-12,MAC-06,CloudOps,Storage,453.02,1
2026-03-12,MAC-06,CloudOps,Compute,1479.26,1
2026-03-12,MAC-06,CloudOps,Networking,400.36,1
2026-03-12,MAC-06,Infrastructure,Storage,519.02,1
2026-03-12,MAC-06,Infrastructure,Networking,388.8,1
2026-03-12,MAC-06,Infrastructure,Data Services,550.08,1
2026-03-12,MAC-06,Infrastructure,Compute,1653.54,1
2026-03-12,MAC-07,ML,Networking,194.73,1
2026-03-12,MAC-07,ML,Storage,538.67,1
2026-03-12,MAC-07,ML,Compute,1972.86,1
2026-03-12,MAC-07,ML,Data Services,766.34,1
2026-03-12,MAC-07,Research,Storage,543.79,1
2026-03-12,MAC-07,Research,Compute,1032.03,1
2026-03-12,MAC-07,Research,Networking,213.83,1
2026-03-12,MAC-07,Research,Data Services,729.75,1
2026-03-12,MAC-08,Finance,Data Services,559.4,1
2026-03-12,MAC-08,Finance,Storage,195.21,1
2026-03-12,MAC-08,Finance,Compute,384.9,1
2026-03-12,MAC-08,Finance,Networking,100.2,1
2026-03-12,MAC-08,Operations,Compute,527.5,1
2026-03-12,MAC-08,Operations,Networking,162.64,1
2026-03-12,MAC-08,Operations,Data Services,442.61,1
2026-03-12,MAC-08,Operations,Storage,336.58,1
2026-03-13,MAC-01,DevOps,Networking,258.97,1
2026-03-13,MAC-01,DevOps,Compute,1211.24,1
2026-03-13,MAC-01,DevOps,Data Services,425.46,1
2026-03-13,MAC-01,DevOps,Storage,351.95,1
2026-03-13,MAC-01,Platform,Storage,308.05,1
2026-03-13,MAC-01,Platform,Data Services,389.91,1
2026-03-13,MAC-01,Platform,Networking,278.99,1
2026-03-13,MAC-01,Platform,Compute,1345.7,1
2026-03-13,MAC-02,Analytics,Compute,905.22,1
2026-03-13,MAC-02,Analytics,Networking,206.46,1
2026-03-13,MAC-02,Analytics,Data Services,902.59,1
2026-03-13,MAC-02,Analytics,Storage,574.85,1
2026-03-13,MAC-02,DataEngineering,Compute,1158.79,1
2026-03-13,MAC-02,DataEngineering,Networking,191.43,1
2026-03-13,MAC-02,DataEngineering,Data Services,1063.7,1
2026-03-13,MAC-02,DataEngineering,Storage,653.56,1
2026-03-13,MAC-03,Frontend,Networking,126.02,1
2026-03-13,MAC-03,Frontend,Storage,188.23,1
2026-03-13,MAC-03,Frontend,Compute,549.27,1
2026-03-13,MAC-03,Frontend,Data Services,217.82,1
2026-03-13,MAC-03,Product,Compute,778.67,1
2026-03-13,MAC-03,Product,Storage,230.28,1
2026-03-13,MAC-03,Product,Networking,121.8,1
2026-03-13,MAC-03,Product,Data Services,325.91,1
2026-03-13,MAC-04,Backend,Networking,213.71,1
2026-03-13,MAC-04,Backend,Storage,407.25,1
2026-03-13,MAC-04,Backend,Compute,1222.81,1
2026-03-13,MAC-04,Backend,Data Services,594.44,1
2026-03-13,MAC-04,QA,Storage,225.82,1
2026-03-13,MAC-04,QA,Compute,454.4,1
2026-03-13,MAC-04,QA,Data Services,276.24,1
2026-03-13,MAC-04,QA,Networking,114.56,1
2026-03-13,MAC-05,Compliance,Data Services,327.44,1
2026-03-13,MAC-05,Compliance,Storage,246.84,1
2026-03-13,MAC-05,Compliance,Networking,151.21,1
2026-03-13,MAC-05,Compliance,Compute,415.09,1
2026-03-13,MAC-05,Security,Networking,360.23,1
2026-03-13,MAC-05,Security,Storage,312.39,1
2026-03-13,MAC-05,Security,Compute,838.48,1
2026-03-13,MAC-05,Security,Data Services,455.82,1
2026-03-13,MAC-06,CloudOps,Storage,372.13,1
2026-03-13,MAC-06,CloudOps,Networking,389.71,1
2026-03-13,MAC-06,CloudOps,Data Services,392.86,1
2026-03-13,MAC-06,CloudOps,Compute,1284.8,1
2026-03-13,MAC-06,Infrastructure,Data Services,496.57,1
2026-03-13,MAC-06,Infrastructure,Compute,1495.51,1
2026-03-13,MAC-06,Infrastructure,Networking,350.6,1
2026-03-13,MAC-06,Infrastructure,Storage,521.22,1
2026-03-13,MAC-07,ML,Data Services,741.3,1
2026-03-13,MAC-07,ML,Networking,208.01,1
2026-03-13,MAC-07,ML,Compute,2050.35,1
2026-03-13,MAC-07,ML,Storage,627.52,1
2026-03-13,MAC-07,Research,Storage,490.05,1
2026-03-13,MAC-07,Research,Networking,184.09,1
2026-03-13,MAC-07,Research,Data Services,694.16,1
2026-03-13,MAC-07,Research,Compute,914.04,1
2026-03-13,MAC-08,Finance,Data Services,437.82,1
2026-03-13,MAC-08,Finance,Storage,201.47,1
2026-03-13,MAC-08,Finance,Compute,335.05,1
2026-03-13,MAC-08,Finance,Networking,127.94,1
2026-03-13,MAC-08,Operations,Data Services,483.15,1
2026-03-13,MAC-08,Operations,Storage,387.14,1
2026-03-13,MAC-08,Operations,Compute,486.97,1
2026-03-13,MAC-08,Operations,Networking,140.27,1
2026-03-14,MAC-01,DevOps,Storage,364.21,1
2026-03-14,MAC-01,DevOps,Networking,218.06,1
2026-03-14,MAC-01,DevOps,Data Services,474.25,1
2026-03-14,MAC-01,DevOps,Compute,1560.48,1
2026-03-14,MAC-01,Platform,Compute,1320.04,1
2026-03-14,MAC-01,Platform,Storage,285.23,1
2026-03-14,MAC-01,Platform,Data Services,398.65,1
2026-03-14,MAC-01,Platform,Networking,306.0,1
2026-03-14,MAC-02,Analytics,Compute,917.6,1
2026-03-14,MAC-02,Analytics,Networking,207.94,1
2026-03-14,MAC-02,Analytics,Data Services,953.1,1
2026-03-14,MAC-02,Analytics,Storage,680.78,1
2026-03-14,MAC-02,DataEngineering,Storage,710.35,1
2026-03-14,MAC-02,DataEngineering,Compute,972.24,1
2026-03-14,MAC-02,DataEngineering,Data Services,1160.96,1
2026-03-14,MAC-02,DataEngineering,Networking,232.6,1
2026-03-14,MAC-03,Frontend,Data Services,260.31,1
2026-03-14,MAC-03,Frontend,Networking,120.65,1
2026-03-14,MAC-03,Frontend,Compute,644.26,1
2026-03-14,MAC-03,Frontend,Storage,189.83,1
2026-03-14,MAC-03,Product,Storage,212.9,1
2026-03-14,MAC-03,Product,Compute,621.17,1
2026-03-14,MAC-03,Product,Networking,150.74,1
2026-03-14,MAC-03,Product,Data Services,363.57,1
2026-03-14,MAC-04,Backend,Storage,373.33,1
2026-03-14,MAC-04,Backend,Compute,1075.4,1
2026-03-14,MAC-04,Backend,Networking,259.52,1
2026-03-14,MAC-04,Backend,Data Services,594.45,1
2026-03-14,MAC-04,QA,Compute,413.27,1
2026-03-14,MAC-04,QA,Networking,92.23,1
2026-03-14,MAC-04,QA,Data Services,287.03,1
2026-03-14,MAC-04,QA,Storage,228.76,1
2026-03-14,MAC-05,Compliance,Storage,257.46,1
2026-03-14,MAC-05,Compliance,Compute,400.88,1
2026-03-14,MAC-05,Compliance,Networking,155.25,1
2026-03-14,MAC-05,Compliance,Data Services,347.94,1
2026-03-14,MAC-05,Security,Storage,287.56,1
2026-03-14,MAC-05,Security,Compute,730.95,1
2026-03-14,MAC-05,Security,Data Services,382.49,1
2026-03-14,MAC-05,Security,Networking,369.31,1
2026-03-14,MAC-06,CloudOps,Compute,1520.96,1
2026-03-14,MAC-06,CloudOps,Networking,386.12,1
2026-03-14,MAC-06,CloudOps,Data Services,474.14,1
2026-03-14,MAC-06,CloudOps,Storage,473.4,1
2026-03-14,MAC-06,Infrastructure,Storage,521.58,1
2026-03-14,MAC-06,Infrastructure,Data Services,450.85,1
2026-03-14,MAC-06,Infrastructure,Networking,450.19,1
2026-03-14,MAC-06,Infrastructure,Compute,1389.06,1
2026-03-14,MAC-07,ML,Data Services,692.48,1
2026-03-14,MAC-07,ML,Networking,245.22,1
2026-03-14,MAC-07,ML,Compute,1887.66,1
2026-03-14,MAC-07,ML,Storage,503.18,1
2026-03-14,MAC-07,Research,Networking,226.17,1
2026-03-14,MAC-07,Research,Compute,783.16,1
2026-03-14,MAC-07,Research,Data Services,791.21,1
2026-03-14,MAC-07,Research,Storage,504.8,1
2026-03-14,MAC-08,Finance,Data Services,453.66,1
2026-03-14,MAC-08,Finance,Networking,130.82,1
2026-03-14,MAC-08,Finance,Storage,228.85,1
2026-03-14,MAC-08,Finance,Compute,331.2,1
2026-03-14,MAC-08,Operations,Networking,155.37,1
2026-03-14,MAC-08,Operations,Compute,449.18,1
2026-03-14,MAC-08,Operations,Data Services,419.01,1
2026-03-14,MAC-08,Operations,Storage,325.43,1
2026-03-15,MAC-01,DevOps,Data Services,527.1,1
2026-03-15,MAC-01,DevOps,Storage,351.73,1
2026-03-15,MAC-01,DevOps,Networking,202.78,1
2026-03-15,MAC-01,DevOps,Compute,1434.31,1
2026-03-15,MAC-01,Platform,Data Services,400.0,1
2026-03-15,MAC-01,Platform,Networking,324.58,1
2026-03-15,MAC-01,Platform,Storage,322.01,1
2026-03-15,MAC-01,Platform,Compute,1125.7,1
2026-03-15,MAC-02,Analytics,Data Services,852.32,1
2026-03-15,MAC-02,Analytics,Compute,1102.6,1
2026-03-15,MAC-02,Analytics,Storage,651.64,1
2026-03-15,MAC-02,Analytics,Networking,203.21,1
2026-03-15,MAC-02,DataEngineering,Storage,697.77,1
2026-03-15,MAC-02,DataEngineering,Networking,178.95,1
2026-03-15,MAC-02,DataEngineering,Compute,1132.99,1
2026-03-15,MAC-02,DataEngineering,Data Services,1088.53,1
2026-03-15,MAC-03,Frontend,Compute,540.66,1
2026-03-15,MAC-03,Frontend,Networking,108.17,1
2026-03-15,MAC-03,Frontend,Data Services,204.41,1
2026-03-15,MAC-03,Frontend,Storage,196.59,1
2026-03-15,MAC-03,Product,Storage,227.01,1
2026-03-15,MAC-03,Product,Networking,153.95,1
2026-03-15,MAC-03,Product,Data Services,320.5,1
2026-03-15,MAC-03,Product,Compute,720.31,1
2026-03-15,MAC-04,Backend,Data Services,489.98,1
2026-03-15,MAC-04,Backend,Compute,1215.43,1
2026-03-15,MAC-04,Backend,Networking,235.87,1
2026-03-15,MAC-04,Backend,Storage,394.3,1
2026-03-15,MAC-04,QA,Compute,428.73,1
2026-03-15,MAC-04,QA,Networking,100.16,1
2026-03-15,MAC-04,QA,Data Services,274.91,1
2026-03-15,MAC-04,QA,Storage,176.22,1
2026-03-15,MAC-05,Compliance,Storage,233.43,1
2026-03-15,MAC-05,Compliance,Networking,177.42,1
2026-03-15,MAC-05,Compliance,Compute,357.13,1
2026-03-15,MAC-05,Compliance,Data Services,361.55,1
2026-03-15,MAC-05,Security,Compute,884.23,1
2026-03-15,MAC-05,Security,Storage,316.8,1
2026-03-15,MAC-05,Security,Data Services,355.43,1
2026-03-15,MAC-05,Security,Networking,362.4,1
2026-03-15,MAC-06,CloudOps,Data Services,423.87,1
2026-03-15,MAC-06,CloudOps,Compute,1592.12,1
2026-03-15,MAC-06,CloudOps,Networking,392.2,1
2026-03-15,MAC-06,CloudOps,Storage,455.94,1
2026-03-15,MAC-06,Infrastructure,Data Services,532.23,1
2026-03-15,MAC-06,Infrastructure,Networking,416.89,1
2026-03-15,MAC-06,Infrastructure,Compute,1660.01,1
2026-03-15,MAC-06,Infrastructure,Storage,457.36,1
2026-03-15,MAC-07,ML,Compute,1795.12,1
2026-03-15,MAC-07,ML,Storage,631.13,1
2026-03-15,MAC-07,ML,Data Services,752.36,1
2026-03-15,MAC-07,ML,Networking,239.7,1
2026-03-15,MAC-07,Research,Compute,1021.64,1
2026-03-15,MAC-07,Research,Networking,221.59,1
2026-03-15,MAC-07,Research,Data Services,823.98,1
2026-03-15,MAC-07,Research,Storage,576.74,1
2026-03-15,MAC-08,Finance,Networking,111.0,1
2026-03-15,MAC-08,Finance,Compute,299.43,1
2026-03-15,MAC-08,Finance,Data Services,490.96,1
2026-03-15,MAC-08,Finance,Storage,236.9,1
2026-03-15,MAC-08,Operations,Networking,170.94,1
2026-03-15,MAC-08,Operations,Data Services,491.96,1
2026-03-15,MAC-08,Operations,Compute,534.93,1
2026-03-15,MAC-08,Operations,Storage,305.74,1
2026-03-16,MAC-01,DevOps,Data Services,495.48,1
2026-03-16,MAC-01,DevOps,Compute,1450.06,1
2026-03-16,MAC-01,DevOps,Networking,225.32,1
2026-03-16,MAC-01,DevOps,Storage,381.65,1
2026-03-16,MAC-01,Platform,Data Services,396.15,1
2026-03-16,MAC-01,Platform,Compute,1359.81,1
2026-03-16,MAC-01,Platform,Networking,303.81,1
2026-03-16,MAC-01,Platform,Storage,280.82,1
2026-03-16,MAC-02,Analytics,Storage,665.39,1
2026-03-16,MAC-02,Analytics,Networking,186.07,1
2026-03-16,MAC-02,Analytics,Compute,889.81,1
2026-03-16,MAC-02,Analytics,Data Services,938.82,1
2026-03-16,MAC-02,DataEngineering,Networking,230.74,1
2026-03-16,MAC-02,DataEngineering,Storage,729.76,1
2026-03-16,MAC-02,DataEngineering,Compute,1143.19,1
2026-03-16,MAC-02,DataEngineering,Data Services,1021.99,1
2026-03-16,MAC-03,Frontend,Storage,154.63,1
2026-03-16,MAC-03,Frontend,Data Services,248.21,1
2026-03-16,MAC-03,Frontend,Compute,489.35,1
2026-03-16,MAC-03,Frontend,Networking,112.53,1
2026-03-16,MAC-03,Product,Data Services,375.38,1
2026-03-16,MAC-03,Product,Networking,138.86,1
2026-03-16,MAC-03,Product,Compute,678.52,1
2026-03-16,MAC-03,Product,Storage,195.68,1
2026-03-16,MAC-04,Backend,Data Services,653.28,1
2026-03-16,MAC-04,Backend,Compute,1198.13,1
2026-03-16,MAC-04,Backend,Networking,286.09,1
2026-03-16,MAC-04,Backend,Storage,456.81,1
2026-03-16,MAC-04,QA,Compute,434.44,1
2026-03-16,MAC-04,QA,Storage,182.3,1
2026-03-16,MAC-04,QA,Networking,102.88,1
2026-03-16,MAC-04,QA,Data Services,273.42,1
2026-03-16,MAC-05,Compliance,Storage,275.26,1
2026-03-16,MAC-05,Compliance,Networking,179.68,1
2026-03-16,MAC-05,Compliance,Compute,349.38,1
2026-03-16,MAC-05,Compliance,Data Services,358.55,1
2026-03-16,MAC-05,Security,Storage,269.92,1
2026-03-16,MAC-05,Security,Data Services,361.77,1
2026-03-16,MAC-05,Security,Compute,913.21,1
2026-03-16,MAC-05,Security,Networking,295.82,1
2026-03-16,MAC-06,CloudOps,Compute,1679.29,1
2026-03-16,MAC-06,CloudOps,Storage,468.68,1
2026-03-16,MAC-06,CloudOps,Networking,390.02,1
2026-03-16,MAC-06,CloudOps,Data Services,519.26,1
2026-03-16,MAC-06,Infrastructure,Compute,1603.74,1
2026-03-16,MAC-06,Infrastructure,Networking,446.81,1
2026-03-16,MAC-06,Infrastructure,Storage,508.68,1
2026-03-16,MAC-06,Infrastructure,Data Services,520.42,1
2026-03-16,MAC-07,ML,Storage,590.87,1
2026-03-16,MAC-07,ML,Compute,2045.24,1
2026-03-16,MAC-07,ML,Data Services,729.99,1
2026-03-16,MAC-07,ML,Networking,219.41,1
2026-03-16,MAC-07,Research,Data Services,821.24,1
2026-03-16,MAC-07,Research,Networking,212.3,1
2026-03-16,MAC-07,Research,Compute,907.05,1
2026-03-16,MAC-07,Research,Storage,529.93,1
2026-03-16,MAC-08,Finance,Storage,211.04,1
2026-03-16,MAC-08,Finance,Data Services,562.61,1
2026-03-16,MAC-08,Finance,Networking,107.32,1
2026-03-16,MAC-08,Finance,Compute,332.05,1
2026-03-16,MAC-08,Operations,Data Services,381.41,1
2026-03-16,MAC-08,Operations,Networking,156.44,1
2026-03-16,MAC-08,Operations,Storage,339.86,1
2026-03-16,MAC-08,Operations,Compute,523.3,1
2026-03-17,MAC-01,DevOps,Storage,385.41,1
2026-03-17,MAC-01,DevOps,Networking,224.33,1
2026-03-17,MAC-01,DevOps,Data Services,432.41,1
2026-03-17,MAC-01,DevOps,Compute,1240.47,1
2026-03-17,MAC-01,Platform,Compute,1119.79,1
2026-03-17,MAC-01,Platform,Networking,269.81,1
2026-03-17,MAC-01,Platform,Data Services,418.78,1
2026-03-17,MAC-01,Platform,Storage,369.37,1
2026-03-17,MAC-02,Analytics,Data Services,980.27,1
2026-03-17,MAC-02,Analytics,Networking,159.22,1
2026-03-17,MAC-02,Analytics,Compute,986.26,1
2026-03-17,MAC-02,Analytics,Storage,594.6,1
2026-03-17,MAC-02,DataEngineering,Compute,1025.88,1
2026-03-17,MAC-02,DataEngineering,Networking,229.41,1
2026-03-17,MAC-02,DataEngineering,Data Services,1060.96,1
2026-03-17,MAC-02,DataEngineering,Storage,718.17,1
2026-03-17,MAC-03,Frontend,Storage,195.14,1
2026-03-17,MAC-03,Frontend,Networking,109.91,1
2026-03-17,MAC-03,Frontend,Compute,627.29,1
2026-03-17,MAC-03,Frontend,Data Services,205.72,1
2026-03-17,MAC-03,Product,Data Services,326.76,1
2026-03-17,MAC-03,Product,Networking,144.09,1
2026-03-17,MAC-03,Product,Compute,682.44,1
2026-03-17,MAC-03,Product,Storage,226.83,1
2026-03-17,MAC-04,Backend,Storage,368.22,1
2026-03-17,MAC-04,Backend,Compute,1021.85,1
2026-03-17,MAC-04,Backend,Data Services,577.64,1
2026-03-17,MAC-04,Backend,Networking,226.19,1
2026-03-17,MAC-04,QA,Storage,196.6,1
2026-03-17,MAC-04,QA,Data Services,288.09,1
2026-03-17,MAC-04,QA,Networking,96.23,1
2026-03-17,MAC-04,QA,Compute,480.57,1
2026-03-17,MAC-05,Compliance,Networking,153.99,1
2026-03-17,MAC-05,Compliance,Compute,372.66,1
2026-03-17,MAC-05,Compliance,Data Services,388.1,1
2026-03-17,MAC-05,Compliance,Storage,248.22,1
2026-03-17,MAC-05,Security,Compute,690.01,1
2026-03-17,MAC-05,Security,Storage,294.46,1
2026-03-17,MAC-05,Security,Networking,318.73,1
2026-03-17,MAC-05,Security,Data Services,437.42,1
2026-03-17,MAC-06,CloudOps,Data Services,399.74,1
2026-03-17,MAC-06,CloudOps,Networking,335.5,1
2026-03-17,MAC-06,CloudOps,Compute,1648.59,1
2026-03-17,MAC-06,CloudOps,Storage,444.27,1
2026-03-17,MAC-06,Infrastructure,Storage,426.09,1
2026-03-17,MAC-06,Infrastructure,Compute,1673.48,1
2026-03-17,MAC-06,Infrastructure,Networking,420.6,1
2026-03-17,MAC-06,Infrastructure,Data Services,534.14,1
2026-03-17,MAC-07,ML,Compute,2031.77,1
2026-03-17,MAC-07,ML,Networking,263.8,1
2026-03-17,MAC-07,ML,Data Services,705.72,1
2026-03-17,MAC-07,ML,Storage,642.31,1
2026-03-17,MAC-07,Research,Networking,199.06,1
2026-03-17,MAC-07,Research,Storage,501.84,1
2026-03-17,MAC-07,Research,Compute,1019.2,1
2026-03-17,MAC-07,Research,Data Services,796.62,1
2026-03-17,MAC-08,Finance,Data Services,496.4,1
2026-03-17,MAC-08,Finance,Networking,107.76,1
2026-03-17,MAC-08,Finance,Compute,385.26,1
2026-03-17,MAC-08,Finance,Storage,258.64,1
2026-03-17,MAC-08,Operations,Compute,540.38,1
2026-03-17,MAC-08,Operations,Networking,150.55,1
2026-03-17,MAC-08,Operations,Data Services,502.12,1
2026-03-17,MAC-08,Operations,Storage,319.18,1
2026-03-18,MAC-01,DevOps,Networking,263.78,1
2026-03-18,MAC-01,DevOps,Data Services,406.57,1
2026-03-18,MAC-01,DevOps,Compute,1280.72,1
2026-03-18,MAC-01,DevOps,Storage,354.81,1
2026-03-18,MAC-01,Platform,Compute,1181.0,1
2026-03-18,MAC-01,Platform,Networking,304.38,1
2026-03-18,MAC-01,Platform,Storage,311.71,1
2026-03-18,MAC-01,Platform,Data Services,466.3,1
2026-03-18,MAC-02,Analytics,Storage,630.33,1
2026-03-18,MAC-02,Analytics,Networking,195.49,1
2026-03-18,MAC-02,Analytics,Data Services,1102.33,1
2026-03-18,MAC-02,Analytics,Compute,961.91,1
2026-03-18,MAC-02,DataEngineering,Data Services,1112.33,1
2026-03-18,MAC-02,DataEngineering,Networking,217.5,1
2026-03-18,MAC-02,DataEngineering,Compute,940.27,1
2026-03-18,MAC-02,DataEngineering,Storage,616.35,1
2026-03-18,MAC-03,Frontend,Compute,598.41,1
2026-03-18,MAC-03,Frontend,Data Services,212.22,1
2026-03-18,MAC-03,Frontend,Networking,124.28,1
2026-03-18,MAC-03,Frontend,Storage,192.06,1
2026-03-18,MAC-03,Product,Networking,138.44,1
2026-03-18,MAC-03,Product,Storage,209.11,1
2026-03-18,MAC-03,Product,Compute,693.94,1
2026-03-18,MAC-03,Product,Data Services,396.03,1
2026-03-18,MAC-04,Backend,Networking,261.01,1
2026-03-18,MAC-04,Backend,Data Services,557.51,1
2026-03-18,MAC-04,Backend,Compute,1143.87,1
2026-03-18,MAC-04,Backend,Storage,443.95,1
2026-03-18,MAC-04,QA,Data Services,283.65,1
2026-03-18,MAC-04,QA,Compute,476.49,1
2026-03-18,MAC-04,QA,Networking,108.19,1
2026-03-18,MAC-04,QA,Storage,208.25,1
2026-03-18,MAC-05,Compliance,Data Services,374.63,1
2026-03-18,MAC-05,Compliance,Compute,462.56,1
2026-03-18,MAC-05,Compliance,Networking,158.66,1
2026-03-18,MAC-05,Compliance,Storage,253.57,1
2026-03-18,MAC-05,Security,Data Services,344.43,1
2026-03-18,MAC-05,Security,Networking,310.1,1
2026-03-18,MAC-05,Security,Storage,293.74,1
2026-03-18,MAC-05,Security,Compute,703.51,1
2026-03-18,MAC-06,CloudOps,Compute,1337.46,1
2026-03-18,MAC-06,CloudOps,Networking,366.43,1
2026-03-18,MAC-06,CloudOps,Data Services,445.14,1
2026-03-18,MAC-06,CloudOps,Storage,474.85,1
2026-03-18,MAC-06,Infrastructure,Compute,1750.96,1
2026-03-18,MAC-06,Infrastructure,Networking,397.85,1
2026-03-18,MAC-06,Infrastructure,Data Services,539.86,1
2026-03-18,MAC-06,Infrastructure,Storage,440.68,1
2026-03-18,MAC-07,ML,Data Services,924.53,1
2026-03-18,MAC-07,ML,Networking,226.87,1
2026-03-18,MAC-07,ML,Compute,1566.73,1
2026-03-18,MAC-07,ML,Storage,600.22,1
2026-03-18,MAC-07,Research,Compute,1023.03,1
2026-03-18,MAC-07,Research,Storage,453.41,1
2026-03-18,MAC-07,Research,Data Services,820.73,1
2026-03-18,MAC-07,Research,Networking,209.21,1
2026-03-18,MAC-08,Finance,Networking,119.53,1
2026-03-18,MAC-08,Finance,Storage,259.9,1
2026-03-18,MAC-08,Finance,Compute,344.62,1
2026-03-18,MAC-08,Finance,Data Services,535.32,1
2026-03-18,MAC-08,Operations,Storage,305.63,1
2026-03-18,MAC-08,Operations,Networking,148.28,1
2026-03-18,MAC-08,Operations,Data Services,394.11,1
2026-03-18,MAC-08,Operations,Compute,468.24,1
2026-03-19,MAC-01,DevOps,Data Services,468.14,1
2026-03-19,MAC-01,DevOps,Storage,373.37,1
2026-03-19,MAC-01,DevOps,Networking,226.39,1
2026-03-19,MAC-01,DevOps,Compute,1348.04,1
2026-03-19,MAC-01,Platform,Compute,1387.57,1
2026-03-19,MAC-01,Platform,Networking,281.89,1
2026-03-19,MAC-01,Platform,Data Services,437.49,1
2026-03-19,MAC-01,Platform,Storage,304.16,1
2026-03-19,MAC-02,Analytics,Networking,194.9,1
2026-03-19,MAC-02,Analytics,Data Services,889.25,1
2026-03-19,MAC-02,Analytics,Compute,934.4,1
2026-03-19,MAC-02,Analytics,Storage,639.97,1
2026-03-19,MAC-02,DataEngineering,Data Services,1131.37,1
2026-03-19,MAC-02,DataEngineering,Networking,190.02,1
2026-03-19,MAC-02,DataEngineering,Compute,1083.11,1
2026-03-19,MAC-02,DataEngineering,Storage,793.13,1
2026-03-19,MAC-03,Frontend,Compute,548.9,1
2026-03-19,MAC-03,Frontend,Storage,187.93,1
2026-03-19,MAC-03,Frontend,Data Services,210.51,1
2026-03-19,MAC-03,Frontend,Networking,113.12,1
2026-03-19,MAC-03,Product,Compute,609.7,1
2026-03-19,MAC-03,Product,Data Services,391.0,1
2026-03-19,MAC-03,Product,Networking,132.18,1
2026-03-19,MAC-03,Product,Storage,196.5,1
2026-03-19,MAC-04,Backend,Storage,418.1,1
2026-03-19,MAC-04,Backend,Data Services,517.38,1
2026-03-19,MAC-04,Backend,Compute,1104.68,1
2026-03-19,MAC-04,Backend,Networking,264.2,1
2026-03-19,MAC-04,QA,Compute,498.63,1
2026-03-19,MAC-04,QA,Storage,226.26,1
2026-03-19,MAC-04,QA,Data Services,322.64,1
2026-03-19,MAC-04,QA,Networking,92.25,1
2026-03-19,MAC-05,Compliance,Compute,451.2,1
2026-03-19,MAC-05,Compliance,Data Services,326.86,1
2026-03-19,MAC-05,Compliance,Networking,149.54,1
2026-03-19,MAC-05,Compliance,Storage,231.19,1
2026-03-19,MAC-05,Security,Networking,380.27,1
2026-03-19,MAC-05,Security,Data Services,381.41,1
2026-03-19,MAC-05,Security,Compute,833.82,1
2026-03-19,MAC-05,Security,Storage,302.81,1
2026-03-19,MAC-06,CloudOps,Compute,1709.02,1
2026-03-19,MAC-06,CloudOps,Storage,497.07,1
2026-03-19,MAC-06,CloudOps,Networking,344.42,1
2026-03-19,MAC-06,CloudOps,Data Services,412.95,1
2026-03-19,MAC-06,Infrastructure,Compute,1825.3,1
2026-03-19,MAC-06,Infrastructure,Data Services,455.37,1
2026-03-19,MAC-06,Infrastructure,Networking,357.58,1
2026-03-19,MAC-06,Infrastructure,Storage,457.45,1
2026-03-19,MAC-07,ML,Compute,1895.29,1
2026-03-19,MAC-07,ML,Storage,609.45,1
2026-03-19,MAC-07,ML,Data Services,746.62,1
